"Market-wise, Commodity-wise Daily Report on: 19-Dec-2025"

Commodity,Arrivals,Unit of Arrivals,Variety,Grade,Minimum Price,Maximum Price,Modal Price,Unit of Price
State Name : Maharashtra
Market Name : ACF Agro Marketing  APMC
Tender Coconut,106.0,Metric Tonnes,Other,Local,1300.0,1600.0,1400.0,Rs./Quintal
Tomato,196.6,Metric Tonnes,Local,Local,1000.0,4000.0,2500.0,Rs./Quintal
Water Melon,17.7,Metric Tonnes,Other,Local,1000.0,1500.0,1200.0,Rs./Quintal
Market Name : Pune(Khadiki) APMC
Not Reported
Market Name : Pune(Manjri) APMC
Beans,0.3,Metric Tonnes,Other,Local,4000.0,6000.0,5000.0,Rs./Quintal
Bhindi(Ladies Finger),8.6,Metric Tonnes,Other,Local,4000.0,10000.0,7000.0,Rs./Quintal
Bitter gourd,1.7,Metric Tonnes,Other,Local,4000.0,6000.0,5000.0,Rs./Quintal
Bottle gourd,10.6,Metric Tonnes,Other,Local,1000.0,2000.0,1800.0,Rs./Quintal
Brinjal,22.0,Metric Tonnes,Other,Local,3000.0,5000.0,4000.0,Rs./Quintal
Cabbage,11.8,Metric Tonnes,Other,Local,800.0,1400.0,1100.0,Rs./Quintal
Cauliflower,44.3,Metric Tonnes,Other,Local,500.0,1000.0,800.0,Rs./Quintal
Chikoos(Sapota),0.6,Metric Tonnes,Other,Local,3000.0,5000.0,4000.0,Rs./Quintal
Chilly Capsicum,0.7,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Coriander(Leaves),41400.0,Bundle,Other,Local,1.0,8.0,5.0,Rs./Bundle
Cucumbar(Kheera),17.5,Metric Tonnes,Other,Local,2000.0,4000.0,3000.0,Rs./Quintal
Green Chilli,0.4,Metric Tonnes,Other,Local,4000.0,6000.0,5000.0,Rs./Quintal
Green Peas,0.1,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Guar,1.3,Metric Tonnes,Other,Local,5000.0,11000.0,8000.0,Rs./Quintal
Guava,1.5,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Methi(Leaves),32700.0,Metric Tonnes,Other,Local,2.0,6.0,4.0,Rs./Quintal
Onion,6.8,Metric Tonnes,Local,Local,1000.0,1800.0,1400.0,Rs./Quintal
Onion Green,9000.0,Metric Tonnes,Other,Local,4.0,13.0,8.0,Rs./Quintal
Papaya,1.2,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Potato,1.6,Metric Tonnes,Other,Local,1000.0,2000.0,1600.0,Rs./Quintal
Raddish,490.0,Metric Tonnes,Other,Local,8.0,25.0,15.0,Rs./Quintal
Rajgir,1100.0,Metric Tonnes,Other,Local,5.0,8.0,6.0,Rs./Quintal
Ridgeguard(Tori),3.9,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Spinach,15750.0,Metric Tonnes,Other,Local,3.0,10.0,5.0,Rs./Quintal
Tomato,45.0,Metric Tonnes,Other,Local,3000.0,5000.0,4000.0,Rs./Quintal
Market Name : Pune(Moshi) APMC
Apple,3.9,Metric Tonnes,Other,Local,12000.0,12000.0,12000.0,Rs./Quintal
Banana,8.2,Metric Tonnes,Other,Local,1000.0,6000.0,3500.0,Rs./Quintal
Beans,4.5,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Beetroot,4.7,Metric Tonnes,Other,Local,2500.0,3000.0,2750.0,Rs./Quintal
Bhindi(Ladies Finger),8.2,Metric Tonnes,Other,Local,6000.0,7000.0,6500.0,Rs./Quintal
Bitter gourd,1.7,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Bottle gourd,5.4,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Brinjal,9.4,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Cabbage,31.6,Metric Tonnes,Other,Local,1000.0,1500.0,1250.0,Rs./Quintal
Carrot,27.3,Metric Tonnes,Other,Local,2500.0,3000.0,2750.0,Rs./Quintal
Cauliflower,44.5,Metric Tonnes,Other,Local,1000.0,1500.0,1250.0,Rs./Quintal
Chikoos(Sapota),1.5,Metric Tonnes,Other,Local,4000.0,4000.0,4000.0,Rs./Quintal
Chilly Capsicum,3.8,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Coriander(Leaves),34800.0,Bundle,Other,Local,8.0,10.0,9.0,Rs./Bundle
Cucumbar(Kheera),13.5,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Drumstick,0.1,Metric Tonnes,Other,Local,35000.0,35000.0,35000.0,Rs./Quintal
Garlic,0.5,Metric Tonnes,Other,Local,8000.0,8000.0,8000.0,Rs./Quintal
Ginger(Green),7.0,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Green Chilli,18.7,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Guar,0.8,Metric Tonnes,Other,Local,8000.0,10000.0,9000.0,Rs./Quintal
Lime,9.3,Metric Tonnes,Other,Local,3000.0,3000.0,3000.0,Rs./Quintal
Mango(Raw-Ripe),0.1,Metric Tonnes,Other,Local,5000.0,5000.0,5000.0,Rs./Quintal
Methi(Leaves),23500.0,Metric Tonnes,Other,Local,10.0,15.0,13.0,Rs./Quintal
Mint(Pudina),4000.0,Bundle,Other,Local,5.0,10.0,8.0,Rs./Bundle
Onion,69.4,Metric Tonnes,Local,Local,700.0,2300.0,1500.0,Rs./Quintal
Onion Green,2800.0,Metric Tonnes,Other,Local,15.0,15.0,15.0,Rs./Quintal
Orange,1.4,Metric Tonnes,Other,Local,5000.0,5000.0,5000.0,Rs./Quintal
Papaya,6.5,Metric Tonnes,Other,Local,2500.0,2500.0,2500.0,Rs./Quintal
Peas Wet,34.8,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Pineapple,0.1,Metric Tonnes,Other,Local,4000.0,4000.0,4000.0,Rs./Quintal
Pomegranate,0.9,Metric Tonnes,Other,Local,13000.0,13000.0,13000.0,Rs./Quintal
Potato,109.4,Metric Tonnes,Local,Local,1200.0,1600.0,1400.0,Rs./Quintal
Pumpkin,0.2,Metric Tonnes,Other,Local,2000.0,2000.0,2000.0,Rs./Quintal
Raddish,800.0,Metric Tonnes,Other,Local,15.0,15.0,15.0,Rs./Quintal
Ridgeguard(Tori),0.2,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Spinach,8800.0,Metric Tonnes,Other,Local,10.0,10.0,10.0,Rs./Quintal
Sweet Potato,1.6,Metric Tonnes,Other,Local,4000.0,4000.0,4000.0,Rs./Quintal
Tomato,37.3,Metric Tonnes,Local,Local,3000.0,4500.0,3750.0,Rs./Quintal
Water Melon,2.9,Metric Tonnes,Other,Local,2000.0,2000.0,2000.0,Rs./Quintal
Market Name : Pune(Pimpri) APMC
Bottle gourd,0.2,Metric Tonnes,Other,Local,2400.0,3500.0,2950.0,Rs./Quintal
Cabbage,0.4,Metric Tonnes,Other,Local,1700.0,2200.0,1900.0,Rs./Quintal
Cauliflower,0.7,Metric Tonnes,Other,Local,1000.0,1700.0,1350.0,Rs./Quintal
Coriander(Leaves),1300.0,Bundle,Other,Local,7.0,10.0,9.0,Rs./Bundle
Onion,1.5,Metric Tonnes,Local,Local,1300.0,2400.0,1850.0,Rs./Quintal
Tomato,0.6,Metric Tonnes,Local,Local,2200.0,4200.0,3200.0,Rs./Quintal
Market Name : Purna APMC
Not Reported
Market Name : Pusad APMC
Not Reported
Market Name : Rahata APMC
Not Reported
Market Name : Rahuri APMC
Wheat,0.4,Metric Tonnes,Other,FAQ,2500.0,2600.0,2550.0,Rs./Quintal
Market Name : Rahuri(Songaon) APMC
Not Reported
Market Name : Rahuri(Vambori) APMC
Not Reported
Market Name : Rajura APMC
Soyabean,8.2,Metric Tonnes,Yellow,Non-FAQ,3785.0,4340.0,4195.0,Rs./Quintal
Market Name : Ralegaon APMC
Not Reported
Market Name : Ramdev Krushi Bazaar APMC
Not Reported
Market Name : Ramtek APMC
Not Reported
Market Name : Rangrao Patil Krushi Utpanna Khajgi Bazar  APMC
Not Reported
Market Name : Ratnagiri (Nachane) APMC
Bhindi(Ladies Finger),2.4,Metric Tonnes,Other,Local,4000.0,6000.0,5000.0,Rs./Quintal
Bitter gourd,1.5,Metric Tonnes,Other,Local,2500.0,4000.0,3000.0,Rs./Quintal
Bottle gourd,1.2,Metric Tonnes,Other,Local,1000.0,1500.0,1300.0,Rs./Quintal
Brinjal,1.8,Metric Tonnes,Other,Local,2500.0,5000.0,3500.0,Rs./Quintal
Cabbage,2.1,Metric Tonnes,Other,Local,2000.0,2600.0,2300.0,Rs./Quintal
Carrot,1.8,Metric Tonnes,Other,Local,3500.0,4500.0,4000.0,Rs./Quintal
Cauliflower,2.1,Metric Tonnes,Other,Local,2000.0,2500.0,2300.0,Rs./Quintal
Chilly Capsicum,2.4,Metric Tonnes,Other,Local,4000.0,5500.0,5000.0,Rs./Quintal
Coriander(Leaves),7500.0,Bundle,Other,Local,8.0,12.0,10.0,Rs./Bundle
Cucumbar(Kheera),2.1,Metric Tonnes,Other,Local,2000.0,3500.0,3000.0,Rs./Quintal
Ginger(Green),1.8,Metric Tonnes,Other,Local,4000.0,4500.0,4300.0,Rs./Quintal
Green Chilli,2.1,Metric Tonnes,Other,Local,3000.0,5000.0,3500.0,Rs./Quintal
Guar,1.8,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Onion Green,4500.0,Metric Tonnes,Other,Local,12.0,16.0,15.0,Rs./Quintal
Spinach,3700.0,Metric Tonnes,Other,Local,8.0,12.0,10.0,Rs./Quintal
Tomato,2.6,Metric Tonnes,Other,Local,2000.0,4200.0,3500.0,Rs./Quintal
Market Name : Raver APMC
NIL Transaction
Market Name : Raver(Sauda) APMC
NIL Transaction
Market Name : Renapur APMC
Not Reported
Market Name : Renukadevi Private Market Yard  APMC
Not Reported
Market Name : Risod APMC
Arhar(Tur/Red Gram)(Whole),12.0,Metric Tonnes,Other,Non-FAQ,6300.0,6585.0,6450.0,Rs./Quintal
Bengal Gram(Gram)(Whole),6.0,Metric Tonnes,Other,Non-FAQ,4200.0,5165.0,4700.0,Rs./Quintal
Soyabean,220.0,Metric Tonnes,Other,Local,4395.0,4685.0,4550.0,Rs./Quintal
Market Name : Roha APMC
Not Reported
Market Name : Sadak Arjuni APMC
NIL Transaction
Market Name : Sai Agro Infratrade Pvt Agri Market APMC
Not Reported
Market Name : Sailu APMC
Not Reported
Market Name : Sakri APMC
Not Reported
Market Name : Samartha Krushi Bajar Private Limited  APMC
Not Reported
Market Name : Samudrapur APMC
Cotton,433.8,Metric Tonnes,Other,Local,7000.0,8060.0,7550.0,Rs./Quintal
Soyabean,6.6,Metric Tonnes,Yellow,FAQ,5328.0,5328.0,5328.0,Rs./Quintal
Market Name : Sangamner APMC
Onion,159.5,Metric Tonnes,Other,Local,300.0,2411.0,1600.0,Rs./Quintal
Onion,979.9,Metric Tonnes,Red,Local,251.0,2900.0,1576.0,Rs./Quintal
Tomato,6.5,Metric Tonnes,Other,Local,1000.0,4000.0,2500.0,Rs./Quintal
Market Name : Sanghavi Agriculture Marketing  APMC
Not Reported
Market Name : Sangli APMC
Bajra(Pearl Millet/Cumbu),14.5,Metric Tonnes,Other,FAQ,2775.0,3200.0,2988.0,Rs./Quintal
Chili Red,15.6,Metric Tonnes,Other,Local,14000.0,17000.0,15500.0,Rs./Quintal
Green Gram(Moong)(Whole),11.7,Metric Tonnes,Other,FAQ,8770.0,9500.0,9135.0,Rs./Quintal
Green Peas,11.8,Metric Tonnes,Other,Local,6000.0,8000.0,7000.0,Rs./Quintal
Gur(Jaggery),171.4,Metric Tonnes,Other,Local,3350.0,4391.0,3871.0,Rs./Quintal
Jowar(Sorghum),19.5,Metric Tonnes,Other,Local,3800.0,6500.0,5150.0,Rs./Quintal
Kulthi(Horse Gram),5.0,Metric Tonnes,Other,Local,4000.0,4500.0,4250.0,Rs./Quintal
Lentil(Masur)(Whole),13.3,Metric Tonnes,Other,FAQ,6800.0,7000.0,6900.0,Rs./Quintal
Mataki,8.8,Metric Tonnes,Other,Local,7000.0,14000.0,10500.0,Rs./Quintal
Rice,61.6,Metric Tonnes,Other,Local,3500.0,6500.0,5000.0,Rs./Quintal
Wheat,44.3,Metric Tonnes,Other,FAQ,3200.0,4200.0,3700.0,Rs./Quintal
Market Name : Sangli(Miraj) APMC
NIL Transaction
"Market Name : Sangli(Phale, Bhajipura Market) APMC"
Apple,20.8,Metric Tonnes,Other,Local,5000.0,13000.0,9000.0,Rs./Quintal
Chikoos(Sapota),1.0,Metric Tonnes,Other,Local,2000.0,5000.0,3500.0,Rs./Quintal
Garlic,11.0,Metric Tonnes,Other,Local,3000.0,7000.0,5000.0,Rs./Quintal
Guava,2.3,Metric Tonnes,Other,Local,1000.0,4000.0,2500.0,Rs./Quintal
Onion,463.5,Metric Tonnes,Local,Local,500.0,2800.0,1650.0,Rs./Quintal
Orange,11.0,Metric Tonnes,Other,Local,2500.0,5000.0,3750.0,Rs./Quintal
Papaya,0.4,Metric Tonnes,Other,Local,1000.0,1500.0,1250.0,Rs./Quintal
Pineapple,6.0,Metric Tonnes,Other,Local,2500.0,4000.0,3250.0,Rs./Quintal
Pomegranate,10.0,Metric Tonnes,Other,Local,4000.0,14000.0,9000.0,Rs./Quintal
Potato,96.0,Metric Tonnes,Local,Local,1000.0,1600.0,1300.0,Rs./Quintal
Market Name : Sangola APMC
Pomegranate,4.3,Metric Tonnes,Other,Local,4500.0,17100.0,10500.0,Rs./Quintal
Market Name : Sangrampur APMC
Not Reported
Market Name : Sangrampur(Varvatbakal) APMC
Not Reported
"Market Name : Sant Namdev Krushi Bazar,  APMC"
Not Reported
Market Name : Satana APMC
Bajra(Pearl Millet/Cumbu),1.2,Metric Tonnes,Other,FAQ,2941.0,2941.0,2941.0,Rs./Quintal
Bajra(Pearl Millet/Cumbu),2.0,Metric Tonnes,Other,Non-FAQ,1851.0,2650.0,2503.0,Rs./Quintal
Maize,971.5,Metric Tonnes,Other,Non-FAQ,1250.0,1825.0,1675.0,Rs./Quintal
Onion,385.0,Metric Tonnes,Other,Local,200.0,1750.0,1175.0,Rs./Quintal
Onion,131.5,Metric Tonnes,Red,Local,250.0,2255.0,1580.0,Rs./Quintal
Wheat,0.9,Metric Tonnes,Other,Non-FAQ,1900.0,2400.0,2375.0,Rs./Quintal
Wheat,1.0,Metric Tonnes,Other,FAQ,2901.0,2901.0,2901.0,Rs./Quintal
Market Name : Satara APMC
Not Reported
Market Name : Savali APMC
Paddy(Common),87.1,Metric Tonnes,Other,FAQ,2640.0,2750.0,2690.0,Rs./Quintal
Market Name : Savner APMC
Arhar(Tur/Red Gram)(Whole),3.5,Metric Tonnes,Other,Non-FAQ,5975.0,6398.0,6200.0,Rs./Quintal
Cotton,380.0,Metric Tonnes,Other,Local,7225.0,7300.0,7275.0,Rs./Quintal
Maize,86.5,Metric Tonnes,Other,Non-FAQ,1501.0,1719.0,1625.0,Rs./Quintal
Soyabean,9.5,Metric Tonnes,Yellow,Non-FAQ,3870.0,4360.0,4200.0,Rs./Quintal
Market Name : Selu APMC
Not Reported
Market Name : Sengoan APMC
Not Reported
Market Name : Shahada APMC
Not Reported
Market Name : Shahapur APMC
NIL Transaction
Market Name : Shantilal Jain Agro APMC
Not Reported
Market Name : Shegaon APMC
Not Reported
Market Name : Shekari Krushi Khajgi Bazar APMC
Not Reported
Market Name : Shetkari Khajgi Bajar APMC
Not Reported
Market Name : Shetkari Khushi Bazar APMC
Not Reported
Market Name : Shetkari Krushi Bazar APMC
Not Reported
Market Name : Shevgaon APMC
Not Reported
Market Name : Shevgaon(Bodhegaon) APMC
Bajra(Pearl Millet/Cumbu),0.7,Metric Tonnes,Other,Non-FAQ,2500.0,2500.0,2500.0,Rs./Quintal
Wheat,1.3,Metric Tonnes,Maharashtra 2189,FAQ,2500.0,2600.0,2500.0,Rs./Quintal
Market Name : Shirala APMC
Not Reported
Market Name : Shirpur APMC
Not Reported
Market Name : Shirur APMC
Not Reported
Market Name : Shirur Anantpal APMC
Not Reported
Market Name : Shivsiddha Govind Producer Company Limited Sanchal APMC
Not Reported
Market Name : Shree Rameshwar Krushi Market  APMC
Not Reported
Market Name : Shree Sairaj Krushi Market APMC
Not Reported
Market Name : Shree Salasar Krushi Bazar  APMC
Not Reported
Market Name : Shri Balaji krishi Utpanna Bazar Samiti  APMC
Not Reported
Market Name : Shri Gajanan Maharaj Khajagi Krushi Utpanna Bazar APMC
Not Reported
Market Name : Shrigonda APMC
Not Reported
Market Name : Shrigonda(Gogargaon) APMC
NIL Transaction
Market Name : Shrirampur APMC
Bhindi(Ladies Finger),1.2,Metric Tonnes,Other,Local,3000.0,4000.0,3550.0,Rs./Quintal
Bitter gourd,1.2,Metric Tonnes,Other,Local,3500.0,4000.0,3750.0,Rs./Quintal
Bottle gourd,1.1,Metric Tonnes,Other,Local,800.0,1200.0,1000.0,Rs./Quintal
Brinjal,2.2,Metric Tonnes,Other,Local,2500.0,3000.0,2750.0,Rs./Quintal
Cabbage,2.2,Metric Tonnes,Other,Local,800.0,1000.0,900.0,Rs./Quintal
Carrot,2.3,Metric Tonnes,Other,Local,1000.0,1800.0,1400.0,Rs./Quintal
Cauliflower,2.7,Metric Tonnes,Other,Local,1000.0,1200.0,1100.0,Rs./Quintal
Chikoos(Sapota),1.0,Metric Tonnes,Other,Local,2000.0,3000.0,2550.0,Rs./Quintal
Chilly Capsicum,1.5,Metric Tonnes,Other,Local,2500.0,3500.0,3000.0,Rs./Quintal
Coriander(Leaves),5700.0,Bundle,Other,Local,4.0,6.0,5.0,Rs./Bundle
Cucumbar(Kheera),2.8,Metric Tonnes,Other,Local,1500.0,2200.0,1850.0,Rs./Quintal
Garlic,4.5,Metric Tonnes,Other,Local,4000.0,5000.0,4550.0,Rs./Quintal
Ginger(Green),2.7,Metric Tonnes,Other,Local,1800.0,3500.0,2650.0,Rs./Quintal
Green Chilli,2.5,Metric Tonnes,Other,Local,3000.0,4500.0,3750.0,Rs./Quintal
Guava,0.5,Metric Tonnes,Other,Local,2000.0,3000.0,2550.0,Rs./Quintal
Karbuja(Musk Melon),0.3,Metric Tonnes,Other,Local,1000.0,1500.0,1250.0,Rs./Quintal
Lime,2.2,Metric Tonnes,Other,Local,2000.0,3000.0,2550.0,Rs./Quintal
Methi(Leaves),4800.0,Metric Tonnes,Other,Local,4.0,8.0,6.0,Rs./Quintal
Onion Green,2400.0,Metric Tonnes,Other,Local,4.0,8.0,6.0,Rs./Quintal
Papaya,0.8,Metric Tonnes,Other,Local,1000.0,1200.0,1100.0,Rs./Quintal
Peas Wet,2.2,Metric Tonnes,Other,Local,2500.0,3500.0,3000.0,Rs./Quintal
Potato,17.0,Metric Tonnes,Other,Local,1000.0,1400.0,1200.0,Rs./Quintal
Ridgeguard(Tori),2.3,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Spinach,2200.0,Metric Tonnes,Other,Local,4.0,6.0,5.0,Rs./Quintal
Tomato,3.0,Metric Tonnes,Other,Local,2000.0,3000.0,2550.0,Rs./Quintal
Market Name : Shrirampur(Belapur) APMC
Not Reported
Market Name : Sillod APMC
Not Reported
Market Name : Sillod(Bharadi) APMC
Not Reported
Market Name : Sindevahi APMC
Not Reported
Market Name : Sindhudurg APMC
Not Reported
Market Name : Sindi APMC
Cotton,7.7,Metric Tonnes,Other,FAQ,7710.0,8060.0,7830.0,Rs./Quintal
Soyabean,14.2,Metric Tonnes,Yellow,Non-FAQ,3500.0,4600.0,3980.0,Rs./Quintal
Market Name : Sindi(Selu) APMC
Arhar(Tur/Red Gram)(Whole),1.3,Metric Tonnes,Other,Non-FAQ,6300.0,6300.0,6300.0,Rs./Quintal
Bengal Gram(Gram)(Whole),2.7,Metric Tonnes,Other,Non-FAQ,4750.0,4900.0,4850.0,Rs./Quintal
Cotton,211.0,Metric Tonnes,Other,Non-FAQ,7610.0,8060.0,7760.0,Rs./Quintal
Soyabean,30.2,Metric Tonnes,Yellow,Non-FAQ,3550.0,4600.0,4450.0,Rs./Quintal
Wheat,0.3,Metric Tonnes,Other,FAQ,2450.0,2450.0,2450.0,Rs./Quintal
Market Name : Sindkhed Raja APMC
Not Reported
Market Name : Sinner APMC
Bajra(Pearl Millet/Cumbu),0.2,Metric Tonnes,Other,FAQ,3050.0,3175.0,3100.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),0.1,Metric Tonnes,Other,Non-FAQ,5355.0,5355.0,5355.0,Rs./Quintal
Maize,18.5,Metric Tonnes,Other,Non-FAQ,1455.0,1930.0,1850.0,Rs./Quintal
Onion,84.8,Metric Tonnes,Other,Local,300.0,1795.0,1600.0,Rs./Quintal
Soyabean,3.6,Metric Tonnes,Other,Local,4280.0,4555.0,4500.0,Rs./Quintal
Wheat,3.0,Metric Tonnes,Other,FAQ,2605.0,2675.0,2650.0,Rs./Quintal
Market Name : Sironcha APMC
Not Reported
Market Name : Sirsam APMC
Not Reported
Market Name : Solapur APMC
NIL Transaction
Market Name : Sonpeth APMC
Not Reported
Market Name : Soygaon APMC
Not Reported
Market Name : Suragana APMC
Not Reported
Market Name : Tadkalas APMC
Soyabean,320.0,Metric Tonnes,Other,Non-FAQ,4200.0,4650.0,4550.0,Rs./Quintal
Market Name : Talegaon Dabhade APMC
NIL Transaction
Market Name : Taloda APMC
Not Reported
Market Name : Tasgaon APMC
Not Reported
Market Name : Telhara APMC
Not Reported
Market Name : Tiroda APMC
Paddy(Common),4.2,Metric Tonnes,Other,FAQ,2371.0,2391.0,2381.0,Rs./Quintal
Paddy(Common),24.8,Metric Tonnes,Other,Non-FAQ,2101.0,2361.0,2231.0,Rs./Quintal
Market Name : Tiwasa APMC
Not Reported
Market Name : Tuljapur APMC
Not Reported
Market Name : Tumsar APMC
Not Reported
Market Name : Udgir APMC
Not Reported
Market Name : Udgir(Hali) APMC
Not Reported
Market Name : Ulhasnagar APMC
Rice,55.0,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Wheat,60.0,Metric Tonnes,Other,FAQ,3200.0,3600.0,3400.0,Rs./Quintal
Market Name : Umared APMC
Cotton,156.9,Metric Tonnes,Desi,Local,7350.0,7450.0,7400.0,Rs./Quintal
Paddy(Common),4.1,Metric Tonnes,Other,Non-FAQ,2200.0,2320.0,2270.0,Rs./Quintal
Paddy(Common),86.1,Metric Tonnes,Other,FAQ,2390.0,2710.0,2520.0,Rs./Quintal
Market Name : Umarga APMC
Not Reported
Market Name : Umari APMC
Not Reported
Market Name : Umarked(Danki) APMC
Soyabean,12.0,Metric Tonnes,Yellow,Non-FAQ,4450.0,4550.0,4500.0,Rs./Quintal
Market Name : Umarkhed APMC
Soyabean,14.0,Metric Tonnes,Yellow,Non-FAQ,4450.0,4550.0,4500.0,Rs./Quintal
Market Name : Umrane APMC
Not Reported
Market Name : Vadgaonpeth APMC
Beans,1.0,Metric Tonnes,Other,Local,3000.0,4000.0,3600.0,Rs./Quintal
Bhindi(Ladies Finger),1.0,Metric Tonnes,Other,Local,3600.0,4500.0,3800.0,Rs./Quintal
Bitter gourd,1.5,Metric Tonnes,Other,Local,2500.0,3500.0,3000.0,Rs./Quintal
Bottle gourd,1.1,Metric Tonnes,Other,Local,1000.0,2000.0,1600.0,Rs./Quintal
Brinjal,2.6,Metric Tonnes,Other,Local,3500.0,5000.0,4500.0,Rs./Quintal
Cabbage,1.8,Metric Tonnes,Other,Local,900.0,1400.0,1000.0,Rs./Quintal
Carrot,1.4,Metric Tonnes,Other,Local,2000.0,2500.0,2200.0,Rs./Quintal
Chilly Capsicum,1.4,Metric Tonnes,Other,Local,3200.0,4500.0,3600.0,Rs./Quintal
Coriander(Leaves),2600.0,Bundle,Other,Local,8.0,15.0,12.0,Rs./Bundle
Ginger(Green),2.1,Metric Tonnes,Other,Local,2500.0,4000.0,3500.0,Rs./Quintal
Green Chilli,2.6,Metric Tonnes,Other,Local,2500.0,3800.0,3000.0,Rs./Quintal
Guar,1.0,Metric Tonnes,Other,Local,5000.0,7000.0,6000.0,Rs./Quintal
Onion,33.0,Metric Tonnes,Local,Local,1400.0,2600.0,1800.0,Rs./Quintal
Ridgeguard(Tori),0.9,Metric Tonnes,Other,Local,3500.0,4500.0,4000.0,Rs./Quintal
Tomato,5.5,Metric Tonnes,Local,Local,1900.0,2800.0,2100.0,Rs./Quintal
Market Name : Vaduj APMC
NIL Transaction
Market Name : Vadvani APMC
Cotton,71.3,Metric Tonnes,Other,Local,7710.0,7979.0,7879.0,Rs./Quintal
Market Name : Vai APMC
Brinjal,1.4,Metric Tonnes,Other,Local,3000.0,3500.0,3200.0,Rs./Quintal
Cabbage,1.5,Metric Tonnes,Other,Local,1600.0,2200.0,1800.0,Rs./Quintal
Cucumbar(Kheera),1.2,Metric Tonnes,Other,Local,2000.0,2500.0,2250.0,Rs./Quintal
Ginger(Green),1.2,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Green Chilli,1.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Guar,0.9,Metric Tonnes,Other,Local,7000.0,9000.0,8000.0,Rs./Quintal
Onion,1.5,Metric Tonnes,Local,Local,1500.0,3000.0,2200.0,Rs./Quintal
Tomato,12.0,Metric Tonnes,Local,Local,2000.0,4000.0,3000.0,Rs./Quintal
Market Name : Vaijpur APMC
Not Reported
Market Name : Vani APMC
Not Reported
Market Name : Varora APMC
Cotton,36.8,Metric Tonnes,Desi,Local,7300.0,7551.0,7400.0,Rs./Quintal
Market Name : Varud APMC
NIL Transaction
Market Name : Varud(Rajura Bazar) APMC
Arhar(Tur/Red Gram)(Whole),0.2,Metric Tonnes,Other,Non-FAQ,5677.0,5677.0,5677.0,Rs./Quintal
Bengal Gram(Gram)(Whole),0.9,Metric Tonnes,Other,Non-FAQ,4940.0,5000.0,4980.0,Rs./Quintal
Green Chilli,29.4,Metric Tonnes,Other,Local,3000.0,3000.0,3000.0,Rs./Quintal
Soyabean,3.0,Metric Tonnes,Yellow,Non-FAQ,3800.0,4660.0,4390.0,Rs./Quintal
Market Name : Vasai APMC
Rice,38.0,Metric Tonnes,1009 Kar,Local,3750.0,4960.0,4450.0,Rs./Quintal
Market Name : Vashi New Mumbai APMC
Onion,1444.5,Metric Tonnes,Other,Local,1000.0,2800.0,1900.0,Rs./Quintal
Potato,970.8,Metric Tonnes,Other,Local,800.0,1600.0,1200.0,Rs./Quintal
Market Name : Vijaya Agri Private Market APMC
Not Reported
Market Name : Vita APMC
Not Reported
Market Name : Vitthal Krushi Utpanna Bazar  APMC
Not Reported
Market Name : Wardha APMC
Bengal Gram(Gram)(Whole),0.8,Metric Tonnes,Other,Non-FAQ,4650.0,5015.0,4850.0,Rs./Quintal
Cotton,47.0,Metric Tonnes,Other,Non-FAQ,7150.0,7625.0,7350.0,Rs./Quintal
Cotton,233.2,Metric Tonnes,Other,FAQ,7745.0,8060.0,7850.0,Rs./Quintal
Soyabean,13.5,Metric Tonnes,Yellow,Non-FAQ,3765.0,4250.0,4050.0,Rs./Quintal
Wheat,1.7,Metric Tonnes,Other,FAQ,2425.0,2540.0,2500.0,Rs./Quintal
Market Name : Washi (Dharashiv) APMC
Not Reported
Market Name : Washim APMC
Arhar(Tur/Red Gram)(Whole),30.0,Metric Tonnes,Other,Non-FAQ,5905.0,6560.0,6200.0,Rs./Quintal
Bengal Gram(Gram)(Whole),15.0,Metric Tonnes,Average (Whole),Non-FAQ,4530.0,5175.0,4850.0,Rs./Quintal
