"Market-wise, Commodity-wise Daily Report on: 19-Dec-2025"

Commodity,Arrivals,Unit of Arrivals,Variety,Grade,Minimum Price,Maximum Price,Modal Price,Unit of Price
State Name : Gujarat
Market Name : APMC HALVAD
Bengal Gram(Gram)(Whole),60.0,Metric Tonnes,Desi (Whole),FAQ,4755.0,5390.0,5220.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),54.0,Metric Tonnes,Black Gram (Whole),FAQ,4600.0,7310.0,6755.0,Rs./Quintal
Castor Seed,46.0,Metric Tonnes,Castor seed,FAQ,5270.0,6570.0,6175.0,Rs./Quintal
Corriander seed,14.0,Metric Tonnes,"A-1, Green",FAQ,7000.0,9200.0,8500.0,Rs./Quintal
Corriander seed,8.0,Metric Tonnes,Coriander Seed,FAQ,6900.0,9090.0,8400.0,Rs./Quintal
Cotton,340.0,Metric Tonnes,Narma BT Cotton,FAQ,6500.0,7905.0,7475.0,Rs./Quintal
Cummin Seed(Jeera),110.0,Metric Tonnes,Cummin Seed(Jeera),FAQ,17675.0,19740.0,18950.0,Rs./Quintal
Dry Chillies,8.0,Metric Tonnes,Dry Chillies,FAQ,10500.0,18000.0,14500.0,Rs./Quintal
Green Gram(Moong)(Whole),58.0,Metric Tonnes,Green (Whole),FAQ,5500.0,9250.0,6500.0,Rs./Quintal
Groundnut,500.0,Metric Tonnes,Bold,FAQ,5150.0,7000.0,6000.0,Rs./Quintal
Groundnut,310.0,Metric Tonnes,G20,FAQ,5075.0,6925.0,5950.0,Rs./Quintal
Jowar(Sorghum),10.0,Metric Tonnes,Jowar ( White),FAQ,3925.0,4780.0,4350.0,Rs./Quintal
Methi Seeds,12.0,Metric Tonnes,Methiseeds,FAQ,4500.0,6250.0,5750.0,Rs./Quintal
Mustard,1.2000000000000002,Metric Tonnes,Mustard,FAQ,5175.0,6475.0,6100.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",60.0,Metric Tonnes,White,FAQ,8675.0,10670.0,10050.0,Rs./Quintal
Soyabean,72.0,Metric Tonnes,Soyabeen,FAQ,4105.0,4475.0,4270.0,Rs./Quintal
Wheat,104.0,Metric Tonnes,Sharbati,FAQ,2520.0,3255.0,2710.0,Rs./Quintal
Wheat,6.0,Metric Tonnes,Lokwan,FAQ,2505.0,2745.0,2610.0,Rs./Quintal
Market Name : Rajkot(Veg.Sub Yard) APMC
Onion,255.0,Metric Tonnes,Onion,FAQ,225.0,1125.0,575.0,Rs./Quintal
Potato,400.5,Metric Tonnes,Potato,FAQ,580.0,1970.0,1275.0,Rs./Quintal
Market Name : Rajpipla APMC
Not Reported
Market Name : Rajula (Dungar) APMC
Not Reported
Market Name : Rajula APMC
Bajra(Pearl Millet/Cumbu),0.30000000000000004,Metric Tonnes,Local,Local,2060.0,2185.0,2122.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),0.1,Metric Tonnes,Local,Local,4125.0,4125.0,4125.0,Rs./Quintal
Cotton,100.0,Metric Tonnes,Local,Local,4000.0,8005.0,6003.0,Rs./Quintal
Green Gram(Moong)(Whole),0.2,Metric Tonnes,Local,Local,2510.0,16665.0,9588.0,Rs./Quintal
Groundnut,6.0,Metric Tonnes,Local,Local,4500.0,6000.0,5250.0,Rs./Quintal
Jowar(Sorghum),0.2,Metric Tonnes,Local,Local,3250.0,4000.0,3625.0,Rs./Quintal
Kabuli Chana(Chickpeas-White),0.1,Metric Tonnes,Kabuli Chana(Chickpeas-white),Local,6000.0,6000.0,6000.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",0.2,Metric Tonnes,White,Local,9500.0,10055.0,9777.0,Rs./Quintal
Soyabean,1.5,Metric Tonnes,Soyabeen,Local,3700.0,4255.0,3978.0,Rs./Quintal
Wheat,2.8000000000000003,Metric Tonnes,PISSI,Local,2500.0,2885.0,2693.0,Rs./Quintal
Market Name : Rampura APMC
Not Reported
Market Name : Randheja(Chiloda) APMC
Not Reported
Market Name : Randheja(Veg.Market Gandhinagar) APMC
Not Reported
Market Name : Ranpur APMC
Not Reported
Market Name : Rapar APMC
Castor Seed,0.9,Metric Tonnes,Castor seed,Local,6430.0,6430.0,6430.0,Rs./Quintal
Cummin Seed(Jeera),0.1,Metric Tonnes,Cummin Seed(Jeera),Local,16125.0,19055.0,17590.0,Rs./Quintal
Green Gram(Moong)(Whole),1.4,Metric Tonnes,Hybrid,Local,6250.0,6250.0,6250.0,Rs./Quintal
Guar Seed(Cluster Beans Seed),0.2,Metric Tonnes,Other,Local,4710.0,4710.0,4710.0,Rs./Quintal
Isabgul(Psyllium),0.1,Metric Tonnes,Isabgul (Psyllium),Local,8500.0,8500.0,8500.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",0.1,Metric Tonnes,Sesame,Local,10000.0,13255.0,11625.0,Rs./Quintal
Market Name : S.Mandvi APMC
Not Reported
Market Name : Sami APMC
Castor Seed,3.0,Metric Tonnes,Castor seed,Local,64000.0,66000.0,65500.0,Rs./Quintal
Cummin Seed(Jeera),0.275,Metric Tonnes,Cummin Seed(Jeera),Local,18500.0,19375.0,18750.0,Rs./Quintal
Wheat,1.0,Metric Tonnes,Deshi,Local,2250.0,2500.0,2375.0,Rs./Quintal
Market Name : Sanad APMC
Paddy(Common),480.0,Metric Tonnes,Other,FAQ,2383.0,2383.0,2383.0,Rs./Quintal
Wheat,114.0,Metric Tonnes,Sharbati,FAQ,2635.0,2635.0,2635.0,Rs./Quintal
Market Name : Santrampur APMC
Not Reported
Market Name : Santrampur(Fathaepura) APMC
Not Reported
Market Name : Savarkundla APMC
Arhar(Tur/Red Gram)(Whole),1.0,Metric Tonnes,Small (Whole),Local,3930.0,6005.0,5000.0,Rs./Quintal
Bengal Gram(Gram)(Whole),3.5,Metric Tonnes,Average (Whole),Local,4500.0,5125.0,4875.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),2.5,Metric Tonnes,Black Gram (Whole),Local,3290.0,4610.0,4250.0,Rs./Quintal
Cotton,160.0,Metric Tonnes,Narma BT Cotton,Local,5750.0,7800.0,7000.0,Rs./Quintal
Groundnut,70.0,Metric Tonnes,Big (With Shell),Local,5750.0,6950.0,6250.0,Rs./Quintal
Groundnut,42.0,Metric Tonnes,Bold,Local,5000.0,6355.0,6000.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",0.6000000000000001,Metric Tonnes,White,Local,7000.0,9500.0,9250.0,Rs./Quintal
Soyabean,4.0,Metric Tonnes,Soyabeen,Local,3500.0,4325.0,4050.0,Rs./Quintal
Wheat,1.2000000000000002,Metric Tonnes,Bansi,Local,2525.0,2835.0,2670.0,Rs./Quintal
Wheat,1.2000000000000002,Metric Tonnes,Lokwan,Local,2400.0,2765.0,2640.0,Rs./Quintal
Market Name : Savli APMC
Not Reported
Market Name : Savli(Desar) APMC
Not Reported
Market Name : Savli(Samlaya) APMC
Not Reported
Market Name : Sayala APMC
Cotton,79.10000000000001,Metric Tonnes,Other,Local,6000.0,7600.0,6750.0,Rs./Quintal
Market Name : Selemba APMC
Not Reported
Market Name : Selemba(Navgam Javli) APMC
Not Reported
Market Name : Shehra APMC
Not Reported
Market Name : Shinor APMC
NIL Transaction - No Arrivals
Market Name : Siddhpur APMC
Bajra(Pearl Millet/Cumbu),11.020000000000001,Metric Tonnes,Deshi,FAQ,1925.0,3085.0,2505.0,Rs./Quintal
Castor Seed,70.275,Metric Tonnes,Castor seed,FAQ,6650.0,6845.0,6747.0,Rs./Quintal
Cotton,57.44,Metric Tonnes,H.Y.4 (Unginned),FAQ,6850.0,7840.0,7345.0,Rs./Quintal
Groundnut,5.355,Metric Tonnes,Balli/Habbu,FAQ,5960.0,6480.0,6220.0,Rs./Quintal
Guar Seed(Cluster Beans Seed),36.195,Metric Tonnes,Whole,FAQ,4265.0,5010.0,4637.0,Rs./Quintal
Jowar(Sorghum),1.9000000000000001,Metric Tonnes,Jowar ( White),FAQ,4665.0,5395.0,5030.0,Rs./Quintal
Mustard,3.0600000000000005,Metric Tonnes,Mustard,FAQ,5900.0,6500.0,6200.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",0.095,Metric Tonnes,Sesame,FAQ,8500.0,8500.0,8500.0,Rs./Quintal
Suva(Dill Seed),0.195,Metric Tonnes,Suva (Dill Seed),FAQ,8475.0,8475.0,8475.0,Rs./Quintal
Wheat,9.215000000000002,Metric Tonnes,Hybrid,FAQ,2450.0,2660.0,2555.0,Rs./Quintal
Market Name : Sojitra APMC
Not Reported
Market Name : Songadh APMC
Bhindi(Ladies Finger),1.1,Metric Tonnes,Bhindi,FAQ,6500.0,8600.0,7600.0,Rs./Quintal
Guar,0.3,Metric Tonnes,Gwar,FAQ,6900.0,6900.0,6900.0,Rs./Quintal
Market Name : Songadh(Badarpada) APMC
Bhindi(Ladies Finger),0.4,Metric Tonnes,Other,FAQ,6500.0,8600.0,7600.0,Rs./Quintal
Guar,0.2,Metric Tonnes,Other,FAQ,6900.0,6900.0,6900.0,Rs./Quintal
Market Name : Songadh(Umrada) APMC
Bhindi(Ladies Finger),0.30000000000000004,Metric Tonnes,Bhindi,FAQ,6500.0,8600.0,7600.0,Rs./Quintal
Guar,0.2,Metric Tonnes,Guaar,FAQ,6900.0,6900.0,6900.0,Rs./Quintal
Market Name : Surat APMC
Banana - Green,26.0,Metric Tonnes,Other,FAQ,700.0,1500.0,1100.0,Rs./Quintal
Beetroot,14.0,Metric Tonnes,Other,FAQ,1500.0,2500.0,2000.0,Rs./Quintal
Bhindi(Ladies Finger),16.0,Metric Tonnes,Bhindi,FAQ,3500.0,7000.0,5250.0,Rs./Quintal
Bitter gourd,12.0,Metric Tonnes,Bitter Gourd,FAQ,3500.0,7000.0,5250.0,Rs./Quintal
Bottle gourd,25.0,Metric Tonnes,Bottle Gourd,FAQ,1500.0,4000.0,2750.0,Rs./Quintal
Brinjal,18.0,Metric Tonnes,Brinjal,FAQ,1500.0,3500.0,2500.0,Rs./Quintal
Cabbage,95.0,Metric Tonnes,Cabbage,FAQ,500.0,1700.0,1100.0,Rs./Quintal
Capsicum,28.0,Metric Tonnes,Other,FAQ,2000.0,4000.0,2750.0,Rs./Quintal
Carrot,32.0,Metric Tonnes,Carrot,FAQ,1300.0,2800.0,2050.0,Rs./Quintal
Cauliflower,118.0,Metric Tonnes,Cauliflower,FAQ,1000.0,3000.0,2000.0,Rs./Quintal
Cluster beans,15.0,Metric Tonnes,Other,FAQ,6000.0,11000.0,8500.0,Rs./Quintal
Cowpea(Veg),17.0,Metric Tonnes,Cowpea (Veg),FAQ,4000.0,7000.0,5500.0,Rs./Quintal
Cucumbar(Kheera),35.0,Metric Tonnes,Cucumbar,FAQ,1500.0,2500.0,2000.0,Rs./Quintal
Drumstick,13.0,Metric Tonnes,Drumstick,FAQ,9000.0,15500.0,12250.0,Rs./Quintal
Elephant Yam(Suran)/Amorphophallus,6.0,Metric Tonnes,Other,FAQ,2500.0,3300.0,2900.0,Rs./Quintal
French Beans(Frasbean),15.0,Metric Tonnes,Other,FAQ,2000.0,4000.0,3000.0,Rs./Quintal
Ginger(Green),44.0,Metric Tonnes,Green Ginger,FAQ,2000.0,4500.0,3250.0,Rs./Quintal
Green Chilli,77.0,Metric Tonnes,Green Chilly,FAQ,3000.0,4500.0,3750.0,Rs./Quintal
Indian Beans(Seam),34.0,Metric Tonnes,Other,FAQ,1400.0,4000.0,2700.0,Rs./Quintal
Lemon,120.0,Metric Tonnes,Other,FAQ,500.0,2500.0,1500.0,Rs./Quintal
Little gourd(Kundru),19.0,Metric Tonnes,Other,FAQ,5500.0,9000.0,7250.0,Rs./Quintal
Mango(Raw-Ripe),13.0,Metric Tonnes,Other,FAQ,5000.0,9000.0,7000.0,Rs./Quintal
Papaya(Raw),24.0,Metric Tonnes,Other,FAQ,600.0,1200.0,900.0,Rs./Quintal
Peas cod,240.0,Metric Tonnes,Other,FAQ,2500.0,3100.0,2800.0,Rs./Quintal
Pegeon Pea(Arhar Fali),22.0,Metric Tonnes,Other,FAQ,4500.0,7000.0,5750.0,Rs./Quintal
Pointed gourd(Parval),17.0,Metric Tonnes,Other,FAQ,6000.0,10000.0,8000.0,Rs./Quintal
Potato,1025.0,Metric Tonnes,Other,FAQ,500.0,2700.0,1600.0,Rs./Quintal
Pumpkin,51.0,Metric Tonnes,Other,FAQ,1300.0,2500.0,1900.0,Rs./Quintal
Rat Tail Radish(Mogari),1.9,Metric Tonnes,Other,FAQ,5500.0,16000.0,10750.0,Rs./Quintal
Ridgeguard(Tori),22.0,Metric Tonnes,Other,FAQ,2500.0,7500.0,5000.0,Rs./Quintal
Snakeguard,0.4,Metric Tonnes,Other,FAQ,2500.0,3000.0,2750.0,Rs./Quintal
Sponge gourd,17.0,Metric Tonnes,Other,FAQ,2000.0,4000.0,3000.0,Rs./Quintal
Surat Beans(Papadi),24.0,Metric Tonnes,Other,FAQ,4000.0,7500.0,5750.0,Rs./Quintal
Sweet Potato,24.0,Metric Tonnes,Other,FAQ,1500.0,2800.0,2150.0,Rs./Quintal
Tomato,340.0,Metric Tonnes,Other,FAQ,1500.0,4800.0,3150.0,Rs./Quintal
Turmeric(raw),45.0,Metric Tonnes,Other,FAQ,2000.0,6000.0,4000.0,Rs./Quintal
Yam(Ratalu),34.0,Metric Tonnes,Other,FAQ,3000.0,5250.0,4125.0,Rs./Quintal
Market Name : Talala APMC
Not Reported
Market Name : Talalagir APMC
Not Reported
Market Name : Taleja APMC
Bajra(Pearl Millet/Cumbu),7.26,Metric Tonnes,Local,FAQ,1770.0,2765.0,2270.0,Rs./Quintal
Bengal Gram(Gram)(Whole),0.25,Metric Tonnes,Other,FAQ,4575.0,5000.0,4790.0,Rs./Quintal
Corriander seed,0.05,Metric Tonnes,Other,FAQ,8250.0,8250.0,8250.0,Rs./Quintal
Cotton,116.7,Metric Tonnes,Shanker 6 (B) 30mm FIne,FAQ,5450.0,7780.0,6615.0,Rs./Quintal
Cummin Seed(Jeera),0.1,Metric Tonnes,Other,FAQ,16650.0,16650.0,16650.0,Rs./Quintal
Groundnut,80.0,Metric Tonnes,G20,FAQ,5840.0,7040.0,6440.0,Rs./Quintal
Groundnut,17.92,Metric Tonnes,Bold,FAQ,6400.0,8075.0,7240.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",1.21,Metric Tonnes,White,FAQ,7755.0,10360.0,9060.0,Rs./Quintal
Wheat,12.42,Metric Tonnes,Kalyan,FAQ,2085.0,2855.0,2470.0,Rs./Quintal
Market Name : Talod APMC
Not Reported
Market Name : Talod(Harsol) APMC
Not Reported
Market Name : Tarapur APMC
Paddy(Common),450.0,Metric Tonnes,Other,Local,2375.0,3150.0,2575.0,Rs./Quintal
Market Name : Tejgarh APMC
Not Reported
Market Name : Thalkala APMC
NIL Transaction - No Arrivals
Market Name : Thara APMC
Bajra(Pearl Millet/Cumbu),6.6000000000000005,Metric Tonnes,Other,FAQ,2250.0,2760.0,2505.0,Rs./Quintal
Castor Seed,47.286,Metric Tonnes,Castor seed,FAQ,6700.0,6820.0,6760.0,Rs./Quintal
Cotton,10.82,Metric Tonnes,RCH-2,FAQ,6700.0,7375.0,7037.5,Rs./Quintal
Groundnut,30.1,Metric Tonnes,Balli/Habbu,Local,5850.0,6805.0,6327.5,Rs./Quintal
Guar Seed(Cluster Beans Seed),3.3000000000000003,Metric Tonnes,Other,FAQ,4850.0,5250.0,5050.0,Rs./Quintal
Mustard,0.51,Metric Tonnes,Mustard,FAQ,6200.0,6250.0,6225.0,Rs./Quintal
Wheat,2.1,Metric Tonnes,Other,FAQ,2350.0,2600.0,2475.0,Rs./Quintal
Market Name : Thara(Shihori) APMC
Bajra(Pearl Millet/Cumbu),1.7000000000000002,Metric Tonnes,Other,FAQ,1900.0,2425.0,2162.5,Rs./Quintal
Castor Seed,1.85,Metric Tonnes,Caster,FAQ,6500.0,6800.0,6650.0,Rs./Quintal
Cotton,2.6,Metric Tonnes,RCH-2,Local,6000.0,7250.0,6625.0,Rs./Quintal
Groundnut,0.9800000000000001,Metric Tonnes,Balli/Habbu,FAQ,5750.0,6525.0,6137.5,Rs./Quintal
Guar Seed(Cluster Beans Seed),0.15000000000000002,Metric Tonnes,Other,FAQ,4000.0,4275.0,4137.5,Rs./Quintal
Wheat,0.2,Metric Tonnes,Other,FAQ,2325.0,2525.0,2425.0,Rs./Quintal
Market Name : Tharad APMC
Bajra(Pearl Millet/Cumbu),9.200000000000001,Metric Tonnes,Other,Local,2000.0,2905.0,2460.0,Rs./Quintal
Castor Seed,139.3,Metric Tonnes,Other,Local,6675.0,6810.0,6750.0,Rs./Quintal
Cummin Seed(Jeera),4.4,Metric Tonnes,Other,Local,15500.0,20000.0,17750.0,Rs./Quintal
Groundnut,65.0,Metric Tonnes,Other,Local,5800.0,7030.0,6425.0,Rs./Quintal
Guar Seed(Cluster Beans Seed),3.8000000000000003,Metric Tonnes,Other,Local,4755.0,5085.0,4950.0,Rs./Quintal
Mustard,101.4,Metric Tonnes,Other,Local,6175.0,6675.0,6425.0,Rs./Quintal
Market Name : Tharad(Rah) APMC
Bajra(Pearl Millet/Cumbu),0.7000000000000001,Metric Tonnes,Deshi,Local,3300.0,3500.0,3400.0,Rs./Quintal
Castor Seed,0.2,Metric Tonnes,Other,Local,6200.0,6500.0,6350.0,Rs./Quintal
Mustard,0.2,Metric Tonnes,Other,Local,6250.0,6350.0,6300.0,Rs./Quintal
Market Name : Thasara APMC
Not Reported
Market Name : Thasara(Dokar) APMC
Not Reported
Market Name : Tilakwada APMC
Not Reported
Market Name : Timbi APMC
Not Reported
Market Name : Uchhal APMC
Maize,13.5,Metric Tonnes,Other,Non-FAQ,1600.0,1760.0,1740.0,Rs./Quintal
Paddy(Common),4.5,Metric Tonnes,Other,Non-FAQ,1800.0,2200.0,1921.0,Rs./Quintal
Market Name : Uchhal(Karod) APMC
NIL Transaction - No Arrivals
Market Name : Umreth APMC
Bajra(Pearl Millet/Cumbu),1.5,Metric Tonnes,MH-179,Non-FAQ,2300.0,2350.0,2340.0,Rs./Quintal
Paddy(Common),9.0,Metric Tonnes,Other,Non-FAQ,1650.0,1850.0,1845.0,Rs./Quintal
Market Name : Una APMC
Not Reported
Market Name : Unava APMC
Castor Seed,21.5,Metric Tonnes,Other,FAQ,6715.0,6840.0,6810.0,Rs./Quintal
Cotton,94.10000000000001,Metric Tonnes,Other,FAQ,6255.0,7705.0,7275.0,Rs./Quintal
Market Name : Unjha APMC
Ajwan,21.06,Metric Tonnes,Ajwan,FAQ,4675.0,14005.0,9250.0,Rs./Quintal
Corriander seed,1.2,Metric Tonnes,Coriander Seed,FAQ,8655.0,8655.0,8655.0,Rs./Quintal
Cummin Seed(Jeera),448.04,Metric Tonnes,Cummin Seed(Jeera),FAQ,18000.0,21360.0,19550.0,Rs./Quintal
Isabgul(Psyllium),532.0600000000001,Metric Tonnes,Isabgul (Psyllium),FAQ,10500.0,13750.0,12750.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",16.96,Metric Tonnes,White,FAQ,8000.0,10500.0,9500.0,Rs./Quintal
Soanf,157.96,Metric Tonnes,Soanf,FAQ,6105.0,18200.0,9250.0,Rs./Quintal
Suva(Dill Seed),18.16,Metric Tonnes,Suva (Dill Seed),FAQ,6460.0,8800.0,8000.0,Rs./Quintal
Market Name : Upleta APMC
Not Reported
Market Name : Vadali APMC
Arhar(Tur/Red Gram)(Whole),1.5,Metric Tonnes,Other,Local,5500.0,6250.0,5875.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),4.0,Metric Tonnes,Other,Local,5375.0,6855.0,6115.0,Rs./Quintal
Cotton,40.0,Metric Tonnes,Other,FAQ,6750.0,7835.0,7293.0,Rs./Quintal
Jowar(Sorghum),1.5,Metric Tonnes,Other,FAQ,4500.0,5000.0,4750.0,Rs./Quintal
Soyabean,7.5,Metric Tonnes,Other,Local,3755.0,4330.0,4043.0,Rs./Quintal
Wheat,10.0,Metric Tonnes,Other,FAQ,2525.0,2590.0,2528.0,Rs./Quintal
Market Name : Vadgam APMC
Bajra(Pearl Millet/Cumbu),2.4000000000000004,Metric Tonnes,Bold,FAQ,2255.0,2420.0,2420.0,Rs./Quintal
Castor Seed,2.6,Metric Tonnes,Other,FAQ,6650.0,6650.0,6650.0,Rs./Quintal
Groundnut,4.4,Metric Tonnes,Other,FAQ,5500.0,6500.0,5885.0,Rs./Quintal
Guar Seed(Cluster Beans Seed),1.2000000000000002,Metric Tonnes,Other,FAQ,4795.0,4900.0,4900.0,Rs./Quintal
Wheat,0.6000000000000001,Metric Tonnes,Other,FAQ,2575.0,2575.0,2575.0,Rs./Quintal
Market Name : Vadhvan APMC
Apple,0.1,Metric Tonnes,Apple,Medium,10000.0,10500.0,10250.0,Rs./Quintal
Banana,0.9,Metric Tonnes,Other,Medium,1500.0,2000.0,1750.0,Rs./Quintal
Banana - Green,0.30000000000000004,Metric Tonnes,Banana - Green,Medium,1000.0,1500.0,1250.0,Rs./Quintal
Beetroot,0.2,Metric Tonnes,Beetroot,Medium,1500.0,2000.0,1750.0,Rs./Quintal
Bhindi(Ladies Finger),1.4000000000000001,Metric Tonnes,Bhindi,Local,6000.0,6500.0,6250.0,Rs./Quintal
Bottle gourd,4.6000000000000005,Metric Tonnes,Bottle Gourd,Local,500.0,750.0,625.0,Rs./Quintal
Brinjal,3.0,Metric Tonnes,Brinjal,Local,6000.0,7500.0,6750.0,Rs./Quintal
Cabbage,4.7,Metric Tonnes,Cabbage,Medium,1500.0,2000.0,1750.0,Rs./Quintal
Carrot,0.8,Metric Tonnes,Carrot,Local,1500.0,2000.0,1750.0,Rs./Quintal
Cauliflower,6.800000000000001,Metric Tonnes,Cauliflower,Medium,2000.0,3000.0,2500.0,Rs./Quintal
Coriander(Leaves),1.1,Bundle,Coriander,Local,1500.0,2000.0,1750.0,Rs./Bundle
Cucumbar(Kheera),0.9,Metric Tonnes,Cucumbar,Local,1000.0,2000.0,1500.0,Rs./Quintal
Drumstick,0.1,Metric Tonnes,Drumstick,Local,7000.0,7500.0,7250.0,Rs./Quintal
Elephant Yam(Suran)/Amorphophallus,0.2,Metric Tonnes,Elephant Yam (Suran),Medium,4000.0,5000.0,4500.0,Rs./Quintal
French Beans(Frasbean),2.0,Metric Tonnes,French Beans (Frasbean),Medium,2500.0,3500.0,3000.0,Rs./Quintal
Garlic,0.2,Metric Tonnes,Garlic,FAQ,7000.0,7500.0,7250.0,Rs./Quintal
Green Chilli,4.5,Metric Tonnes,Green Chilly,Local,2000.0,3000.0,2500.0,Rs./Quintal
Guar,0.8,Metric Tonnes,Gwar,Local,7000.0,7500.0,7250.0,Rs./Quintal
Guava,1.4000000000000001,Metric Tonnes,Guava,Medium,2500.0,3500.0,3000.0,Rs./Quintal
Lemon,0.9,Metric Tonnes,Lemon,Local,2500.0,3000.0,2750.0,Rs./Quintal
Methi(Leaves),1.1,Metric Tonnes,Methi,Local,1500.0,2000.0,1750.0,Rs./Quintal
Onion Green,1.2000000000000002,Metric Tonnes,Onion Green,Local,1000.0,1500.0,1250.0,Rs./Quintal
Peas Wet,2.1,Metric Tonnes,Peas Wet,Medium,5000.0,5500.0,5250.0,Rs./Quintal
Potato,45.5,Metric Tonnes,Potato,Medium,1500.0,2500.0,2000.0,Rs./Quintal
Raddish,0.5,Metric Tonnes,Raddish,Local,1000.0,1500.0,1250.0,Rs./Quintal
Ridgeguard(Tori),0.2,Metric Tonnes,Ridgeguard(Tori),Local,3500.0,4000.0,3750.0,Rs./Quintal
Spinach,0.30000000000000004,Metric Tonnes,Spinach,Local,1000.0,1500.0,1250.0,Rs./Quintal
Sweet Potato,0.6000000000000001,Metric Tonnes,Sweet Potato,Medium,3000.0,3500.0,3250.0,Rs./Quintal
Tinda,0.5,Metric Tonnes,Tinda,Medium,4000.0,4500.0,4250.0,Rs./Quintal
Tomato,12.0,Metric Tonnes,Hybrid,Medium,3000.0,3500.0,3250.0,Rs./Quintal
Market Name : Vadnagar APMC
Not Reported
Market Name : Vadnagar(Kheralu) APMC
Not Reported
Market Name : Vadodara APMC
Not Reported
Market Name : Vadodara(Navapura) APMC
Not Reported
Market Name : Vadodara(Sayajipura) APMC
NIL Transaction - No Arrivals
Market Name : Vaghai APMC
Not Reported
Market Name : Vagodiya APMC
NIL Transaction - No Arrivals
Market Name : Valia APMC
Not Reported
Market Name : Valia(Nethrang) APMC
Not Reported
Market Name : Valod APMC
Not Reported
Market Name : Valod(Buhari) APMC
Not Reported
Market Name : Valsad APMC
Banana,4.0,Metric Tonnes,Other,Medium,1000.0,1200.0,1100.0,Rs./Quintal
Chikoos(Sapota),6.0,Metric Tonnes,Sapota,Medium,2250.0,2750.0,2500.0,Rs./Quintal
Market Name : Valsad(Dungari) APMC
Not Reported
Market Name : Vankaner APMC
Castor Seed,4.0,Metric Tonnes,Other,FAQ,6350.0,6570.0,6500.0,Rs./Quintal
Cotton,170.0,Metric Tonnes,Other,FAQ,5750.0,7905.0,7000.0,Rs./Quintal
Cummin Seed(Jeera),8.5,Metric Tonnes,Cummin Seed(Jeera),FAQ,17000.0,19260.0,18375.0,Rs./Quintal
Groundnut,50.0,Metric Tonnes,Other,FAQ,3500.0,7555.0,5400.0,Rs./Quintal
Jowar(Sorghum),4.1000000000000005,Metric Tonnes,Jowar ( White),FAQ,3250.0,5020.0,4450.0,Rs./Quintal
Wheat,18.0,Metric Tonnes,Lokwan,FAQ,2250.0,2550.0,2505.0,Rs./Quintal
Market Name : Vankaner(Sub yard) APMC
Not Reported
Market Name : Vansda APMC
Bhindi(Ladies Finger),2.0,Metric Tonnes,Other,FAQ,6400.0,6600.0,6500.0,Rs./Quintal
Pointed gourd(Parval),1.0,Metric Tonnes,Other,FAQ,5700.0,6000.0,5800.0,Rs./Quintal
Market Name : Vansda(Limzar) APMC
Bhindi(Ladies Finger),1.0,Metric Tonnes,Other,FAQ,6350.0,6550.0,6450.0,Rs./Quintal
Market Name : Vanthli APMC
Not Reported
Market Name : Varahi APMC
Not Reported
Market Name : Vav APMC
Cummin Seed(Jeera),5.25,Metric Tonnes,Other,FAQ,16000.0,18580.0,17980.0,Rs./Quintal
Market Name : Veraval APMC
Bengal Gram(Gram)(Whole),0.28,Metric Tonnes,Other,FAQ,4515.0,5055.0,4925.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),1.0,Metric Tonnes,Other,FAQ,6005.0,7755.0,7500.0,Rs./Quintal
Green Gram(Moong)(Whole),2.8,Metric Tonnes,Other,FAQ,8000.0,9410.0,8975.0,Rs./Quintal
Groundnut,40.25,Metric Tonnes,G20,FAQ,5000.0,6755.0,6000.0,Rs./Quintal
Millets,0.8,Metric Tonnes,Millets,FAQ,1505.0,2405.0,2075.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",0.6,Metric Tonnes,White,FAQ,8025.0,10000.0,9515.0,Rs./Quintal
Soyabean,12.8,Metric Tonnes,Other,FAQ,4005.0,4375.0,4275.0,Rs./Quintal
Wheat,3.4,Metric Tonnes,Medium Fine,FAQ,2255.0,2575.0,2500.0,Rs./Quintal
Market Name : Vijapur APMC
Groundnut,150.0,Metric Tonnes,Other,Local,6000.0,8075.0,7250.0,Rs./Quintal
Market Name : Vijapur(Gojjariya) APMC
Castor Seed,0.6000000000000001,Metric Tonnes,Other,Local,6530.0,6595.0,6550.0,Rs./Quintal
Market Name : Vijapur(Kukarvada) APMC
Cotton Seed,31.0,Metric Tonnes,Other,Local,6350.0,7525.0,7050.0,Rs./Quintal
Market Name : Vijapur(Ladol) APMC
NIL Transaction - No Arrivals
Market Name : Vijapur(veg) APMC
Cauliflower,2.0,Metric Tonnes,Other,Local,500.0,2500.0,1500.0,Rs./Quintal
Market Name : Vijaynagar(Kundlakap) APMC
